Label t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
1.0 75591180.77262112 857.5158798912735 7529905354.761414 0.07310852953021267 0.9985645507317449 -3.3009839883453846 -7.394160290754044 1.785452612441027
1.0 72073516.357663 851.1923770796105 1854632939.929596 0.003219320306927783 0.9995232411429151 -0.1930044041487009 -4.82705647811566 0.3541171849475444
1.0 73020095.49216154 850.1074917811817 7283804338.452545 0.014365597892732628 0.9999387596228149 -2.7830463761104336 -4.88528152040022 -2.038672615006766
1.0 61114183.57467962 850.207445758218 25445451828.57669 0.13136195766398714 0.9998327911989046 -2.2539344050694163 -6.064907173849927 5.590922004119942
1.0 68957433.35715348 840.3808365202952 17850941966.283234 0.055550837595541594 0.9993113439928153 -0.3811627161090958 -2.739881820156349 1.2099702169033777
1.0 53102073.80235099 846.9768496460274 5178193410.546295 0.043891481946739114 0.9973432443587538 -6.219850740399165 -5.834545543796823 -2.899021058355942
1.0 41996817.02889383 809.0838572833803 6125857889.545013 0.010730552579432371 0.9999102809709316 -2.923319112495067 -3.0357599941327362 1.6467938619058948
1.0 41823258.75519958 805.9840652342864 3853751126.060089 0.0029909389998851836 0.9989740720423371 -2.7604602085023284 -2.243824989216773 0.5498230083337974
1.0 36103708.02339262 799.6500260598675 14061993285.180405 0.08913142340699272 0.9997812779614053 -2.5425012262305313 -3.286689027161631 1.549528578607014
1.0 26736017.6518839 784.9186778884804 7034562036.505157 0.07409476819497193 0.9972877788525746 -4.883269383309459 -7.742213235254256 -0.4047717250245495
1.0 69753033.6697694 842.3347710097996 9392647954.011353 0.005748505023296185 0.9996516038152347 -4.606089894334103 -7.50548407415131 2.2260756927505656
1.0 74690239.26480365 852.9619054177031 9848065052.345215 0.010830281915415171 0.9998611976985935 -2.5430852630780905 -4.550496919115164 -2.1921458369180926
1.0 48180659.12083295 802.1550088426616 7300877432.216248 0.06994026546488928 0.9982860699112392 -0.5728955704915029 -5.130080893737792 3.805249995527839
1.0 76751818.51887152 884.8971448048993 9219307772.807312 0.024431845750536602 0.997682317395143 -4.922285847111885 -6.356609003972224 3.0827208350894484
1.0 40036044.669871435 792.0316155793957 17974699738.562622 0.11979835503136207 0.9986469815511105 -0.929480104193865 -7.454875254956358 2.6882841724499777
1.0 47564038.102755606 826.312301006354 2969326818.7539062 0.02645393092364824 0.9985690837347606 -2.93027167808578 -4.617611242346767 4.090657884155149
1.0 62617638.185329564 879.6797584042936 10624722032.511627 0.01880226139799502 0.9966330086549087 -5.348070673813398 -4.716310457103251 2.8087891081604175
1.0 38313975.629340924 813.3923738475958 294221495.0007019 0.01213466551938211 0.9955722317875771 -5.092888544231731 -1.8585019997692345 2.1961689120904335
1.0 49285043.23405444 826.5973058985161 16583408318.665955 0.06963660246677125 0.9947756294951435 -0.22931042899329368 -1.8623978193635682 1.22079593448277
1.0 38816442.13936953 818.8558262143524 1005761981.4484558 0.06767684233841555 0.9992925302645161 -1.6101700835125121 -5.672217114190574 -3.6648102568432086
1.0 31080814.96112051 790.6971007700513 1803746225.8345947 0.0037795561175049466 0.9998454186761394 -0.7205693106481079 -2.4957249746237538 3.2516677707388553
1.0 76600778.11360922 855.0271330767096 4338746307.580231 0.02765483949988175 0.9999962870756998 -2.9737540956696815 -2.8386653456762576 1.30196178051081
1.0 61932479.83052125 829.9068578944845 2366995288.2376404 0.007581073592057782 0.9980673730080063 -5.89469293378233 -2.39632513097784 1.69368976690107
1.0 70395194.87479064 878.6194830398955 16723817792.203644 0.14658327849523065 0.999346695629557 -1.8394231807839951 -2.517423484486117 2.4682460049220616
1.0 59731293.68093226 813.5940074444571 5265553491.940094 0.04710070706326096 0.999708910490392 -4.659818623549326 -1.924547339458654 0.44504528834549406
1.0 43556581.818581566 798.6889578248913 16347741822.466782 0.1321718122332059 0.9989622110433659 -5.661670980088385 -5.123107606942876 2.7718105453145583
1.0 42480928.73259792 808.516225552237 26604129534.96295 0.04867060100842355 0.9998535131725701 -1.672343865260243 -7.110064403153532 3.356042985791067
1.0 71485702.0250932 835.7879384303383 13157246851.318634 0.062090819273134784 0.9993377693786841 -1.808378392681637 -4.657933061906037 -5.410387551912591
1.0 19277574.589043926 770.6056481357735 6633254982.546112 0.04745857111200562 0.9995598201619714 -0.842629631137902 -5.167972686244509 -2.9845808404930207
1.0 51078652.20094073 840.5489309014376 15002498698.807968 0.11054065726550803 0.999586652278778 -0.46673418194886507 -6.8763085519650184 0.2774521769241055
1.0 30813569.667941082 779.5967369235186 1593812783.1038208 0.007848230354445044 0.9998908690714918 -5.731343206963838 -7.840310636246742 0.8533027383142073
1.0 42519724.12550935 812.4120242412254 2127783890.3172913 0.011178546551882228 0.9977712218445669 -2.3519111164445285 -2.845554815007915 0.8788088443764392
1.0 29974105.12875151 782.8518202451428 7696616088.792877 0.020951723156295895 0.9945627779092663 -0.8656002314934166 -5.26132501666341 -0.8998944041293686
1.0 52597987.9353155 810.2356083672988 8163140302.130829 0.047384974900846574 0.9991996124167126 -3.312883078920548 -2.222320189760399 3.9157474256252423
1.0 77740956.5577697 845.4973998363461 10310637515.708588 0.13328667019490315 0.9994805164279574 -1.7682172380509171 -4.995182967837357 2.713436546272319
1.0 66338952.011282295 859.0324511194972 853596043.6659851 0.07746757813261598 0.9994885986213046 -4.314103211064071 -7.727315326798836 -0.15975332084415148
1.0 40151804.37087694 796.9386371384036 11943005198.706818 0.05837445019511706 0.9996004556442645 -2.7476148403293847 -2.2870106807817216 -0.46911573246593286
1.0 56229529.7771833 832.4492621371115 16090756271.482712 0.11163352455338817 0.999489521857215 -3.321738289407327 -5.565330635001148 -3.14125180259766
1.0 31312628.186351545 785.0036114221962 1205079240.1017761 0.0376506924347444 0.9994469936650234 -3.073669879060139 -5.221137733400138 -4.033183060540787
1.0 54352015.7586851 796.150714953045 1822125355.093933 0.014655321067474594 0.9980075833933056 -2.277683822126972 -4.414506453863234 -1.2107849264371717
1.0 64807303.62505094 842.0096741356253 6325092694.833862 0.05687362101138861 0.9999506585813971 -4.37644173859342 -6.575845372397721 5.594846082382121
1.0 28178621.943327565 789.8797870298132 3414130693.5376587 0.01047880590762693 0.998966453247509 -5.334330027275763 -7.815104819804734 -0.1783319944394206
1.0 56575290.75017966 857.1598800369286 5026992255.207825 0.009935420588175013 0.9996804418184255 -1.6596256245920287 -6.62865081118779 1.494043844669129
1.0 37080828.32873749 803.0433457784937 6426714635.091827 0.042653493030716534 0.9998865012013222 -5.671650223236551 -1.883512181198097 -3.6841343482497297
1.0 54633083.24808308 818.2012471409145 12787571343.65384 0.010563856194479752 0.9980811610770578 -2.9807501370358196 -3.072216278203362 -3.3616609911081374
1.0 64523558.58048679 808.5890313488098 4732205288.382385 0.011324282370827173 0.999931410434592 -4.119173353242312 -2.6590230646564295 0.6780244246534373
1.0 32055811.45135419 810.3425840848298 34352630337.457336 0.17531330608196294 0.9995931756787376 -6.050835354461265 -5.85915838994363 -2.6554902929051565
1.0 24031425.525343478 775.2265921890762 581665431.5151367 0.00856073994880165 0.999656293070615 -1.3498642373077736 -5.098737953499346 -1.3077270985623233
1.0 74276066.4952707 826.9403703647142 8154483692.754425 0.001672547341412766 0.9997586124382439 -2.966613613187973 -4.801159833111123 4.634654947840083
1.0 28157031.55966194 788.7056639523818 1322562846.4309082 0.05541393023719511 0.9999944972394297 -1.1266668835371267 -2.8876343492654004 3.248330924673499
1.0 64536565.60224619 859.7000123125167 5624550259.275391 0.029332927077273176 0.9972096376771729 -1.1347624460543493 -3.204693168120045 4.431953086124458
1.0 63002140.81094158 816.7067234795607 7531387648.17099 0.06106972321137592 0.9991060154991594 -0.8683399196082213 -7.205630636870385 -3.546748168365801
1.0 18534077.63465397 778.4496979782831 10735102443.111206 0.019677513927613546 0.998103497314363 -0.8267915743676202 -7.107155104897425 5.167798211477178
1.0 42474350.85761301 810.4865149238537 9486352658.015808 0.06324335059125112 0.9997081231655128 -2.280264867451224 -4.257404518897468 -2.7747792388227093
1.0 70365099.54136443 845.596269814933 1519660512.0095825 0.06785239224743327 0.9992268592073972 -1.2467377281950622 -2.4815077840343043 -0.5270133239647634
1.0 52702217.9350739 834.8239364169989 7593958590.777405 0.10085075324160661 0.9995303046027496 -2.2026449323498225 -3.6127826591455436 5.105679277573122
1.0 73052711.72317496 870.5945043825562 7566410630.906677 0.05304579133883837 0.9996957139847902 -3.2541982782355388 -3.9248072485732752 2.3740874159815553
1.0 49720579.59981574 815.1448226995533 6247702343.104553 0.042337831602365615 0.9988916723210387 -2.519685575872383 -3.2971910598200393 3.678808095269898
1.0 69423559.54537836 843.5659665710793 8528339383.088196 0.007664114189184836 0.9999569633374528 -4.3280451302315575 -1.8903635220732657 1.7975167612361458
1.0 62611040.74065758 844.1031695913421 10079660157.733276 0.018718443464455514 0.9997521257551465 -3.976563288797953 -6.5089139189522704 -0.6682038166114667
1.0 24463843.926332634 782.1794667076815 5351818990.724976 0.01746724826312105 0.9999897389892511 -5.271267730340309 -6.577207702403653 -2.4069939151931283
1.0 21410184.78969111 776.5107159305572 14468585844.911194 0.05381155548883634 0.9968283722197506 -3.3782045911934593 -4.793817437069738 -0.6777842370666236
1.0 57420146.50888851 823.7179807106701 6491305638.266144 0.02588812929174799 0.99936013621533 -5.272084437743242 -3.762518034507111 1.2924169837279806
1.0 35383697.96338512 785.3744556729808 6266579809.193207 0.017236488532242966 0.9984716609064996 -4.718803109613458 -1.9481193390408866 0.7711397326374184
1.0 67936684.00702396 856.86291614353 4251116089.3750916 0.05136917904469549 0.9989707602563553 -3.8404419076532124 -3.3417496640212834 0.8451000416986585
1.0 44398903.00062205 811.677628615483 2345886921.7185974 0.07856964759655258 0.9988933251372991 -5.303858751005986 -5.256334583192892 0.9927213099844925
1.0 34890172.14664748 784.4520078075122 1601221068.1053162 0.009980907291806531 0.9963701944158566 -4.631322381585667 -5.551766420228716 4.527633571520812
1.0 69172733.85354292 859.1896714165114 13463018763.888977 0.012082681193489299 0.9997432828240054 -6.04756122048165 -4.870365178815505 -1.4645562539044112
1.0 52151894.192400046 817.4958536696587 964435475.7861633 0.044542086874953604 0.999855833984817 -0.21759263385535155 -6.37218964707106 -2.104647822225678
1.0 26923030.552073672 793.5626476509808 3328539123.1054077 0.01611880286590865 0.9997704391874652 -3.0551915683493065 -5.319270671409967 1.5919995844067245
1.0 18183991.689493764 767.3844187320093 376041899.1468811 0.015247242166375158 0.9965697738778723 -4.090891787124042 -2.1806292282969135 -2.774199793749416
1.0 24107237.910588667 790.2113092425498 6643105830.996307 0.007534087126762581 0.9982508940002666 -3.2955428533646924 -4.078742231348807 -0.06512987430258566
1.0 24133499.450593013 765.5950118260829 150883116.94592285 0.001034763525470949 0.9990703510980681 -4.602208485655102 -7.9363031686213175 -1.5178332694988537
