Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.0 2004482.5326538086 -1573197.5886230469 -20225018.047413826 -2254.2380533853175 4556.281140044829 -322.07998825581836 39582777.84564545 804.4528480666125 -318892525373.92865 -29038126866.84581 2320010147.6255236 -4600.7620888290585 -39384.1613070092 935.6434862621766
0.0 244916.8422241211 1162168.9385986328 -10647366.693572044 -7909.2104825954975 6279.347967642498 -79.69664539692633 46339402.54911817 834.3233973039911 -190181433217.95337 -91839817450.08298 -2105655336.8657908 -1335.6866060049906 -21362.11472253719 33.488486813168265
0.0 1052323.9376068115 -2626759.745677948 -3363144.317672193 -17434.296502531826 -832.4890614825781 918.653634784742 45903148.38367124 836.3670292439913 -28645434595.579025 -284265311621.69617 -6171409633.850963 32366.461877688496 -12128.288166234574 303.68652085939436
0.0 639835.0601806641 -1226394.7952575684 4157508.085216522 15118.369504292044 4553.004043697354 -919.2488182440242 72824562.90037824 878.9697572141923 -67072155438.637436 310193708665.57477 3274907131.1204944 -33276.381424395455 -15633.921129644143 -2625.2389989320022
0.0 7509479.724761963 -11059546.083023071 -11730373.35457778 -13446.991726014996 7129.782536490249 1012.0259256348768 46602206.93320999 819.3912787501229 -118778056021.65594 -221763850837.23523 -5221292853.058266 20539.85256365549 -22266.43503740593 1030.5501199143457
0.0 9483106.688018799 11019555.524414062 4325430.545200348 -1711.335427978156 8482.894318478613 -484.3608840955685 39341286.25594335 808.1607898960527 -290460455459.21454 69265313061.12068 4201098203.6992507 -18244.748474253458 -29107.496963394886 1233.0535692084259
0.0 -12050426.8147583 -8260259.9415512085 3188032.8191890717 -12828.810737966707 -6674.813674982757 662.7007697098425 44833157.30574167 788.123773646209 116919429419.82597 -298158893660.8058 -6657045648.612507 41717.23938999219 9592.739949217415 -884.3405999666807
0.0 -3943714.9011535645 -2931607.5416259766 11895210.846783638 -1546.2806452794212 6163.2360893781715 -491.46722972588685 37224838.248227715 811.3039994969469 -325633597339.19244 75639022398.2746 4831745797.862534 -18012.598654548856 -36452.74029310391 1816.7422750854412
0.0 -820540.587020874 6640534.758392334 -6797856.352853417 -1272.8374559071708 8744.907987599632 217.0330669210153 38566047.25215321 800.3531525654333 -289600639952.5179 95444915694.35635 4864423025.222852 -21304.306034748148 -27831.195778467023 226.08707144718738
0.0 1791597.2678833008 -1024607.3788757324 -2818313.2599482536 464.9186848376048 7203.800976295456 190.18292680864386 35579310.88937993 804.2096753848994 -286074142849.7381 172604822753.20227 6581332751.539468 -28818.89179775443 -27649.964871584067 771.2790060824105
0.0 9322873.005813599 3914761.6026763916 24928941.46723962 -13834.26670802485 -6069.453279232093 886.6415073255434 42837123.468416214 828.259625774799 65547569533.40126 -331900923627.06213 -6270142756.563679 44717.05201957158 3275.1830822231723 431.2846048235444
0.0 -3493619.2176818848 -533877.1711425781 4204072.447303772 -6304.552755419334 -803.6864280092523 4790.819146799047 70184623.01904276 874.8395598705641 111387405597.55946 281601839493.34906 -1153049592.4064803 -46081.15693683228 6718.8306630512925 -6040.66879351811
0.0 -3191715.6323242188 4631266.820785522 -27166049.77492118 -221.12173118076134 871.3737705447893 -592.2133735646267 69623534.82624589 861.1506493817753 -245776669251.48962 -271802427904.7471 -1214019867.1322136 36969.83025989623 -36264.553645549764 -879.6091628932091
0.0 -4409101.678894043 6670357.839057922 12227448.438371658 -4473.905097193341 -282.71390664477804 4424.457838479826 69836271.50070865 876.9727920500969 113836658226.95525 274952492725.9297 -1379614166.471863 -44060.21520348976 7545.456234782205 -6062.56643688644
0.0 -6197172.521209717 -972665.3953933716 23566176.01819849 434.3872113375346 124.68075538324047 52.09091492961534 76190710.9201139 876.1499282235317 -83001937623.60019 -287977912439.40186 -5460228065.352842 40571.56132387469 -18105.50070538728 -653.0160237918188
1.0 3028113.3680114746 6243222.454528809 -10871595.255292892 -752.3764470541537 825.470852536786 853.2679627333432 72313306.26084255 842.1670609981234 231302576305.10492 -242257853835.77258 -6560497006.353354 38007.74542295236 34780.343332668584 -993.7201834683174
0.0 -4718891.688110352 -1435459.3296813965 3010329.837240219 -4920.362053579926 -525.2842489955037 4400.231193097953 70561486.5343549 880.238907966037 128592116095.72055 283207498573.4767 -1278886624.6767392 -45672.08291013607 9987.61137077152 -5862.110908876778
1.0 5803675.706359863 7443380.930419922 -15447197.922076464 596.2879665718881 456.73101834015324 486.12585504113554 74330746.44904749 836.4257445223082 -92102417417.10362 -314017151051.7707 -4967089092.273007 45347.498852160265 -18394.2750881062 -149.4372123698377
1.0 23147.50537109375 5468536.705413818 -13433950.048547745 53.38170985050601 728.9999076747154 373.4796686945979 65811858.92288143 824.3900776314316 -117109825168.95999 -348667055216.07904 -3236231149.3817453 51210.91025237586 -16808.56387547093 -3284.8469982858524
0.0 -4073414.234603882 -17428416.68814087 16509687.35495758 -277.2438597609216 1993.0273273409694 769.5552879735062 74568459.24231933 859.1508341578965 125763001650.7887 -316139439301.6543 -6549377430.644757 48840.0765790159 17951.682430469045 -3257.2298991061025
0.0 -3192772.979675293 15335.738098144531 5799037.823756218 101.49609769012386 1990.747480690823 485.3774586668469 71648503.87998374 853.98414880256 104274894279.37854 -313620443702.7046 -6560556796.599171 48880.10405646675 13494.69538481602 -2015.6361128814242
0.0 6398739.267608643 -6217918.373577118 -13107286.381906271 1315.9507425026513 1737.7780154050706 358.18414945791085 68442272.41768713 847.463030107252 -212052918020.08408 -307820487183.8358 -1414256698.9428234 44607.82809200518 -29418.803959246885 -504.2715838050746
1.0 -3895903.5400390625 -7877172.096191406 -10126615.31353569 -66.82690547423772 1048.9469990124944 693.7521442232155 76425788.536917 904.9397404230285 118371216821.60114 -297288309010.86444 -6660894434.359084 46465.65541812274 14463.358994989985 -3575.933683272391
0.0 11172075.971252441 -1101098.5997772217 -2037772.6985955238 -7835.96781449574 -4036.860467009079 -376.45503979389724 67501660.51384488 822.7178392110902 138329929325.91174 222062002395.56067 -3110044781.68284 -43415.62910981189 7739.525473006435 1179.6379189436116
0.0 -32873431.172286987 61067405.374176025 15674566.737798333 -4658.155493336653 -6633.3102340363475 -2278.196119351522 71862203.68847303 837.6250131232317 6565859619.192169 314049320436.8992 1578605095.2065244 -47075.898492053086 -13882.62342147513 1763.8886471859648
0.0 2953586.7200546265 -7125555.797302246 -8437975.860690117 173.01191588100482 8407.333637097763 -295.987004812382 37322028.22438234 808.7904087497366 -278443799906.5701 141850221070.02405 5898721590.004697 -26075.24504396497 -25546.48479271985 1261.3274543132434
0.0 -3511863.031616211 6629359.216583252 127244.83935928345 -3661.71683214276 9278.953146083224 33.81238594260384 42148169.00736658 810.8558419438697 -256463539286.48975 20317118686.24362 2446835833.341931 -14214.32980326088 -23992.707320648733 161.23605766463092
1.0 2108965.1649780273 5530067.305656433 3146312.300998509 944.2155747057141 957.1596789930336 -453.80975455029295 72776447.54592687 898.4403950013782 -148274889862.27637 -308017257597.50793 -3832841589.088198 43444.06865948836 -25047.241956645204 -922.3595250071189
0.0 -5122248.300842285 -16711173.676681519 -14105091.26184082 -242.7663316101275 719.2997721624706 -1444.764653198837 59836292.21334412 834.4582983362014 -71571878653.71939 -341357808732.7105 -1469162142.813751 50015.96075214439 -4336.394851233534 3415.770254337812
1.0 -562850.8923988342 7392454.28793335 -15911587.610555172 -703.9528906473533 619.9084293696319 897.9744381252644 72157598.3528415 884.8428582605725 276567176608.2814 -199304758862.1895 -6338526439.131158 31516.724250257583 42082.85006106453 -1857.509315463522
0.0 -9204044.909301758 9121730.042449951 3037917.770483494 -1894.9100957000264 996.4693125876347 729.8815021980216 73526464.72936013 871.052264544954 324362607723.58655 -99116289955.01648 -5270371176.36311 15880.630986894517 49067.77795605296 -1664.171159360703
0.0 10235417.789093018 3319163.89768219 -2021659.1190910935 -6228.331441649185 2309.5887337345594 -254.4571671138886 46918428.40443602 840.6322831688639 -146295609887.75916 -180605332281.00793 -4558253669.777869 14551.672796704006 -22386.04355534125 24.47444427661503
1.0 4407710.60887146 1180193.3561553955 -4364777.223538876 -1876.548764278763 -214.54539344320438 362.11850023502313 75484714.5298493 869.5549672576975 327094716590.94446 -30045941728.953423 -3915892453.0785475 7244.59656283199 47985.90741330639 -1806.5131191464407
1.0 9397367.69329834 -484327.5333557129 7145362.305213928 -1126.185903883401 -420.053263931688 -622.1332658646359 76517131.6701342 847.807297989477 294838217624.07117 -82783315254.65436 -4324180353.197278 16449.538583369864 41878.96014188682 -2500.4974896519598
1.0 -5783214.960876465 -3337393.9749908447 -6659347.742713451 -464.1668224979694 708.7793481222216 365.3830167514086 71017863.48614496 889.4611470567114 91917944065.23593 -323362249264.804 -6448297341.597288 49734.99782704246 11505.648279043071 -1620.7189165561306
0.0 -8119599.3591918945 -3866993.476043701 -17953627.989453316 -84.13349937417661 2.538490220114909 214.23101260838843 74878168.36798725 862.6587058081083 -98371246129.02565 -303224871429.589 -5018071072.169587 43059.894055956596 -20088.718864967024 -568.2049959480673
1.0 -8055688.886932373 827023.4299850464 -2970933.8658180237 -128.46477395350666 541.60882289449 379.1373913139448 68780144.9688782 832.513875779121 -14488605905.79712 -350814656056.75793 -5299017042.97033 52735.18940292664 -4246.755908522794 -2132.515854501122
0.0 7848576.216003418 -969339.4395446777 -2178569.5898680687 -2445.1637976594575 5856.089005300708 -220.8967465515534 39033552.56806724 793.2273143618573 -320135609099.7463 10966652123.687317 3221564161.617739 -10513.391890949508 -37322.65733023952 649.0719498557381
0.0 73059.20217895508 6697170.046539307 -400103.77105641365 14416.75828184139 5948.655702450909 711.5956557594523 74021182.25870769 863.3867599161472 -75859473346.87373 326100618180.39526 3799228599.2005124 -36449.55097512272 -16178.860054514018 1027.913290354377
0.0 7699326.127960205 -5916087.466827393 -5516673.711649895 -5637.739231682934 4890.663678429395 180.3531873418284 44292448.02247498 826.5262386376695 -229377316533.24353 -128326819879.75893 -1865998750.4326026 6680.225147314561 -29647.96166369327 -316.2899233396063
0.0 1493678.3424224854 -7591183.321018219 7040905.696156621 -17629.62855935353 142.58950231351264 887.0820860021252 45292855.022456005 814.2315152933376 -18706383172.380768 -297216906434.90137 -6153395031.601377 34810.90255689925 -10714.099400559746 288.9479447344082
0.0 5082302.385635376 -981019.9312438965 6206109.171352029 3104.891185831626 2941.915345106434 872.276755305994 30294624.368497938 810.7835195916738 -100918037985.07861 329058773742.10657 7838405104.599695 -43928.850393248256 -3653.4660768489885 -124.59357175661134
0.0 10838244.407531738 -20523378.824310303 19530911.556329727 -330.49568410912616 2691.5769044404205 367.31181639990007 76238259.93666428 885.9665035607172 83394274732.25676 -307696975184.7346 -6572698705.935836 47007.54868821901 9677.11743181173 -2551.602111710751
0.0 -250133.07077026367 730214.7555236816 1185182.517607689 905.3596370830928 2932.8674156904417 1116.724109471638 76259094.5035635 895.1636920252507 70731000863.65263 -309253248371.34546 -6533963910.415764 47635.90733457533 7096.161164348958 -3575.283577407622
0.0 8647893.905639648 -7589728.019165039 -564946.7109296322 -1297.598458924429 7321.824762971724 -151.31067170869608 36026315.08779757 777.06564108616 -330414509905.4232 102995766472.13446 5529334975.357767 -20894.012862688243 -36094.569137898856 1005.3732344574629
0.0 7750245.437820435 28161450.488861084 -38975855.966609955 -1262.4505790105904 1457.1830352520528 -70.63704077736247 72411655.84888269 819.7533256962017 313946846945.34845 -140646764828.48657 -5881963180.080467 22051.243484155522 48333.28798037128 -3306.076617398646
0.0 -3207391.149307251 1229031.5824890137 -1110792.5886569023 -401.3950043496079 5821.08669029069 115.64492275845163 35143679.59725722 802.5387614435796 -337994029540.6548 112478165632.48364 5858011753.17131 -20922.014874012184 -38586.3248750256 833.1851153780005
1.0 -354114.7403869629 -1152124.3065109253 3918893.472463608 -191.02116371532702 194.38034382853948 5.585883094348603 63623566.120787956 847.6557815962769 -153097380292.65045 -341146798032.4203 -1907284624.52953 49887.84885041053 -21485.877286684517 2839.574030635088
1.0 7025751.759796143 10014817.597358704 -6463142.95522666 1188.4924046211336 897.5273027661133 -481.6894822176414 69111393.30903964 869.6502146724348 -159923280782.54514 -299684069220.49695 -3683089343.5056996 41941.38566741777 -27442.70343142886 -1707.6502331410666
0.0 -7368812.884567261 -8289456.276611328 -8680991.30692482 795.2100520824933 6524.660949226542 -2832.974053387764 60800690.02195187 841.8070319621917 -71249660367.59558 -349104224807.1024 -1878744518.6675308 51664.156069914316 1631.2326571646354 4445.6534947058935
0.0 -5503043.865493774 7391583.647094727 8741399.27366352 -3184.1703606367737 11468.517224625573 377.99239332272515 43323199.66584038 789.6144923471753 -209278066913.77792 44952026362.805466 3030647198.9756494 -16831.22727043718 -13190.806127112608 -361.3036390104196
0.0 16508329.780212402 7235737.347045898 23960251.85171032 -336.4804919098069 1096.717628903778 89.23973090780851 66152973.77768827 847.2583675062695 -133798496925.5444 -341087867048.11914 -3134952373.640639 49115.1355437521 -20280.638357119715 -2683.5533439515602
0.0 -3555525.8751220703 4276074.603302002 -6339826.823316097 -4264.368261932392 364.2886293650881 1131.8678370661141 34406592.52011549 817.1978761595627 -138420452261.94025 264447535507.66934 7933261036.485775 -43274.398901351 -3476.5552116813233 -853.8261258662359
0.0 -589138.5349731445 -323041.76904296875 3006000.0334718227 3713.684200805994 3608.7242479373563 851.6700420801563 32830278.872049574 805.0471304618853 -55208731041.88211 287469452774.02826 7889567654.8882475 -36272.89119376709 6992.306109410711 -64.97148216457336
1.0 9643497.328094482 6094711.872817993 6093301.312828779 824.4056306021121 1430.3071835107003 -325.01153999598716 74764699.07160278 867.3962482718987 -101037208765.85904 -303791822420.6485 -4960708122.895985 43381.1593993117 -18898.214959628094 -432.56939650304355
0.0 17049867.551483154 -1989261.230178833 2151693.3330249786 -11740.078188614993 -7659.350843357879 1328.610354653229 44514598.26383789 795.2464801323039 168350322802.53687 -282554784622.6156 -6681755440.277383 41298.78087760402 17603.26778262625 3373.9813369592866
0.0 -4733088.637535095 7904620.191101074 -22869562.45187378 -4520.9512012606065 9430.816856943491 2130.0524201289304 61134708.81595817 814.4005884949062 82023731192.38132 -324331807287.79614 -4067441600.9663835 44039.96411920969 27258.88096732561 1287.3105783394828
0.0 -4788406.793426514 10626490.093421936 5254959.7770729065 2903.1362329005005 1938.873637839075 443.2521121217329 65920528.200590305 859.8781149274123 -141833889288.3322 -343249385578.31885 -1460236170.939752 52385.085674990594 -15109.83591483944 1534.3394597010488
0.0 -7214123.016204834 5863116.012084961 -7479262.80127573 -2300.872246180543 -246.02946271981273 1045.7323062492303 75586487.33426031 865.2714783337027 330499505085.2656 -7602577324.11586 -3585828802.8648205 3725.0521130913803 48644.558772529344 -1621.8656538589728
0.0 -7582179.450683594 12505270.662658691 -3214819.3797899485 -1088.7285651546663 5531.353081887622 264.3902502835126 36466605.76068491 809.8519210388025 -341673113029.9718 64748863855.03551 4877281526.927995 -15584.324341860034 -39947.414890820626 347.9433440082307
0.0 -7759493.512298584 -339040.14294433594 -1091733.9833393097 -1221.171518090243 9162.536727202048 105.0795261914505 40092841.38945602 809.745579702788 -255063377420.22418 94147669757.9062 4622630250.459465 -21708.15745846238 -21662.380108836223 426.4041192300788
0.0 25448686.2338562 -6722880.0451049805 13527445.790601194 -16448.613695060085 -635.5417411708295 930.5593245946991 45623254.57285061 805.4959558442648 -16262400686.43695 -292116547651.9962 -6218692487.113954 34854.1828879992 -10862.565484940358 432.2659800730097
0.0 19901121.299316406 -3561425.7190704346 -11220909.558775902 1065.6574040176693 1341.3729372195594 140.7776417672901 68962653.11657022 842.8625378567099 -103966819815.02538 -329506478595.05005 -4409758614.863339 47716.19735737145 -18229.73600404182 -2410.8320451051177
0.0 -26689700.566253662 -298609.6121520996 14577196.872077942 221.0560828453381 564.4755588947119 230.30782692706782 71590553.23793353 852.3045536973403 -32676839747.382103 -355923357424.2101 -4866794332.103154 53290.634972412154 -5966.965879972924 -2733.9238733185944
1.0 1414348.900428772 5872754.9195251465 -4039504.1617736816 -781.0391582527882 1759.0579873023362 318.46691392959747 71070652.17611504 844.2215943359761 202279837769.34106 -276621716418.76794 -6681954584.043899 42692.95362614063 31064.114786223865 -3842.8340838632657
1.0 -16640158.240447998 -516150.70207214355 3783933.6649928093 -425.8265730498206 309.1047919127741 226.43201590332478 75835135.53307295 920.8422608794364 25382920125.757446 -317310905577.1445 -6274741528.7662945 47829.77080861648 -709.8987978513596 626.659730858391
1.0 3107512.080932617 -245316.5528869629 -1228099.4626655579 75.1507397782425 1359.1567800636767 330.2529517240614 75111707.08552155 859.1660136742506 -29124505366.23088 -321465008496.5962 -5765690026.431633 47270.57762887184 -8334.676676780762 29.089390738170096
0.0 -7341062.098175049 -1808253.9141159058 9465802.074546814 15090.184251681992 1028.2894580230022 -1050.7477322977597 70851829.79542522 867.9251779462384 -2876639959.748886 295075628583.09607 1358578548.8950891 -32366.824716387753 -9898.207462288086 -2603.264975177891
0.0 18810741.95149231 -16030322.056671143 77463162.74318075 -1686.9287611354448 586.5902967832662 366.54813365157054 77110674.52888775 842.946859551797 346321147315.5388 -26760053748.161736 -4559262523.506055 4229.946044509046 52414.47806039419 -1707.240371949674
0.0 5269952.862686157 -31843928.93484497 20260510.29222679 845.2097897074345 7355.314137796504 -6656.318076922214 59646333.4058461 811.5624558546201 27624050992.91072 -326825219880.91425 -2836267002.8497825 45447.09734478335 18855.91497404979 6555.565695233408
0.0 9034216.84815979 9618979.271392822 5097095.904319763 14218.597626532084 3485.580545482637 -917.3414138936671 71947162.7031268 857.9837963733926 -33558860459.906982 306838236698.1159 2360037754.867752 -34244.43885594161 -12136.65979309436 -2508.41592448464
1.0 3906781.8974761963 -6080230.307006836 -2692620.989550233 -654.4380713515347 220.48374273637455 958.0522310804804 73480568.22691302 843.1252225422952 157477956643.04755 -271877794916.68246 -6659185903.424675 42976.563575940294 20402.69482650099 -559.133167733942
0.0 -11879384.15435791 -12913448.815429688 1432216.619544983 -2385.2442738486643 -3820.677770365871 4854.4499379971 73365484.72577927 894.049653529965 -99892248441.56186 304036567718.6559 4028814411.6387095 -37648.36690241931 -24982.39810107328 -7740.894056696985
0.0 -4839000.496185303 -7933816.76625061 1028989.1755366325 -12847.290333895406 6886.509346974224 407.5805286470537 44879322.31311291 805.7296485478146 -137153267381.30449 -250044592763.22333 -4754102991.762979 25968.852645677798 -25176.887349714656 -590.3297717649281
1.0 13048606.011428833 -1629356.9643249512 -6843865.424402237 -288.49796354771024 1125.7154476982942 350.24418746125684 72803882.38329093 844.888975994147 59148426226.54685 -306173622620.6746 -6522592672.368745 46718.38579742404 5051.603545056549 -1974.7328517538244
1.0 -196159.3645324707 -2384850.444732666 1398267.7815198898 -482.9444459203478 524.2703082117296 -27.11232260727013 72806787.73355345 851.2525151736124 74533954813.43584 -304509503220.16125 -6573630883.093594 46966.897892729845 7051.036299653373 -2218.624927243677
0.0 -9675287.243225098 -19591148.59779358 -19648322.27079773 1583.0195840815413 1209.1797352921603 -5144.859824636306 61428916.84999501 851.5146740984204 -35007716247.45958 -314861148417.42957 -1125927044.039095 44200.00254598132 5733.538614292374 7471.859802745846
0.0 3027080.03704834 4524789.323577881 -3675070.3982162476 -2938.8666372315183 -4277.763891956578 3589.98799715953 72783864.67902665 892.9867344497687 -26867536821.360962 322445032740.8508 2538406874.24965 -44433.92366602678 -16932.246839282034 -5569.431920521008
0.0 6655374.231506348 17468039.310455322 12170886.996965408 264.63605146645205 2297.952217843158 -137.8131478168225 74171421.20301008 825.8049205626718 115088377521.7305 -323161375793.29626 -6468625629.078475 49414.93736119488 16661.477382384892 -3073.479142446122
1.0 10104108.863311768 -3713914.703643799 -10902293.547574997 896.0752544915645 255.0663184490113 460.3507981638727 70751107.21715324 866.639335897245 -90886323931.62433 -350316604735.79895 -3967743797.008184 52139.96206590533 -15149.338790813428 -2222.2281301490107
0.0 -2293499.941848755 1494578.6704406738 -8826347.797498703 -1996.8922061937446 8492.613231060368 -275.53933808837735 40524509.840278655 809.9100525347033 -272742257542.4072 56722897435.55411 3682228230.796768 -17493.11082040818 -26028.69685405658 873.4465445562305
0.0 11374780.079650879 -4729473.313751221 -3174802.5567646027 1666.5978069286139 2432.150782205179 -6407.43632995869 60023790.0689843 877.1684864796639 -225619223257.3314 -298056166942.5374 791774989.4921923 44146.43571475602 -24524.909766662648 7364.622773908762
0.0 -2640258.7925720215 5454106.4120025635 8012734.480152607 -2295.859296750208 513.7574857655418 371.08601504300543 74164801.11486971 874.2894911079039 334393925004.02124 -53149328164.17665 -4606937319.70262 9080.717311865435 50305.555583933834 -1570.2723610302096
1.0 7977758.004333496 13635997.533111572 -3016485.1904907227 -743.6033682365414 486.38882550500784 331.15929054147637 71628263.36721587 839.1852092612571 252280083631.48553 -231344201903.6629 -6552107805.806755 36573.769512861625 37965.816985928395 -2528.812983165856
